Date,JEPI_tr,SPY_tr,AGG_tr,JEPI_px,SPY_px,VIX,RF,JEPI_divs,SPY_divs,JEPI_ret,SPY_ret,AGG_ret,RV,VRP,RF_daily
2023-04-13,42.69078063964844,397.8846130371094,88.84513854980469,54.86000061035156,413.4700012207031,0.17799999237060546,0.04855000019073486,0.0,0.0,0.0034748639729693664,0.013282686878617556,-0.0004000078971516663,0.14351138273758618,0.03448860963301928,0.00019265873091561453
2023-04-14,42.62854766845703,396.9126892089844,88.4093246459961,54.779998779296875,412.4599914550781,0.1706999969482422,0.049029998779296875,0.0,0.0,-0.0014577613774906517,-0.0024427278569687516,-0.004905320774127531,0.14106898600425938,0.029631010943982822,0.00019456348721943204
2023-04-17,42.72193145751953,398.3369445800781,87.96458435058594,54.900001525878906,413.94000244140625,0.16950000762939454,0.04922999858856201,0.0,0.0,0.002190639704378272,0.0035883341848610417,-0.005030468190894588,0.13098746960797214,0.038512538021422404,0.00019535713725619844
2023-04-18,42.7530403137207,398.5967102050781,88.0891342163086,54.939998626708984,414.2099914550781,0.16829999923706054,0.050300002098083496,0.0,0.0,0.0007281706406954136,0.0006521253640527913,0.0014159092166712295,0.12089256504169979,0.047407434195360754,0.00019960318292890276
2023-04-19,42.76083755493164,398.5294189453125,87.95568084716797,54.95000076293945,414.1400146484375,0.16459999084472657,0.04994999885559082,0.0,0.0,0.00018237863678760569,-0.00016882040930799036,-0.0015149810510445283,0.11877995328296552,0.04582003756176105,0.00019821428117297945
2023-04-20,42.776397705078125,396.3545837402344,88.35594940185547,54.970001220703125,411.8800048828125,0.17170000076293945,0.04945000171661377,0.0,0.0,0.0003638878711507143,-0.005457150969767066,0.004550798206917506,0.11514551235544533,0.05655448840749412,0.00019623016554211814
2023-04-21,42.86199951171875,396.66253662109375,88.2047348022461,55.08000183105469,412.20001220703125,0.16770000457763673,0.04949999809265137,0.0,0.0,0.002001145754039646,0.0007769630868232902,-0.0017114252139561748,0.09304606965152044,0.07465393492611629,0.00019642856385972766
2023-04-24,42.92424774169922,397.0762634277344,88.55162048339844,55.15999984741211,412.6300048828125,0.16889999389648438,0.04873000144958496,0.0,0.0,0.0014522941227566033,0.001043019616031593,0.003932733111550624,0.093151209180791,0.07574878471569338,0.00019337302162533715
2023-04-25,42.54294967651367,390.7731628417969,89.10306549072266,54.66999816894531,406.0799865722656,0.18760000228881835,0.04953000068664551,0.0,0.0,-0.008883045952955193,-0.01587377833045578,0.006227384708646921,0.11120286554048817,0.07639713674833018,0.0001965476217724028
2023-04-26,42.19276809692383,389.1180725097656,88.77397155761719,54.220001220703125,404.3599853515625,0.1884000015258789,0.04985000133514404,0.0,0.0,-0.00823124823860455,-0.004235424766621754,-0.003693407530852344,0.11276383645243711,0.0756361650734418,0.00019781746561565097
